name,address,primary_category,type,subtype,food_tier,lat,lon,color_r,color_g,color_b,osm_id,osm_type,osm_shop,osm_amenity,brand,opening_hours,website,phone,geocode_source
Country Fair,"2301, Peninsula Drive, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0905608,-80.1388456,34,197,94,2104911036,node,convenience,,,,,,openstreetmap
Country Fair,"5866, Station Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1203712,-79.9658185,34,197,94,3371321133,node,convenience,,,,,,openstreetmap
Country Fair,"2266, East 38th Street, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1210696,-80.0173028,34,197,94,3371382442,node,convenience,,,,,,openstreetmap
Country Fair,"957, East 26th Street, Erie, PA, 16504",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1197159,-80.05152,34,197,94,3372626196,node,convenience,,,,,,openstreetmap
Country Fair,"4526, Pine Avenue, Erie, PA, 16504",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1062017,-80.0348832,34,197,94,3374410650,node,convenience,,,,,,openstreetmap
Country Fair,"5211, East Lake Road, Erie, PA, 16511",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1701397,-79.9978771,34,197,94,3375863139,node,convenience,,,,,,openstreetmap
Country Fair,"4816, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1513794,-79.9943252,34,197,94,3379135815,node,convenience,,,,,,openstreetmap
Country Fair,"2905, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.139092,-80.0166145,34,197,94,3382416044,node,convenience,,,,,,openstreetmap
Country Fair,"1810, Sassafras Street, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1164117,-80.0820017,34,197,94,7569998759,node,convenience,,,,,,openstreetmap
Country Fair,"5008, Peach Street, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0809111,-80.0909433,34,197,94,7573395970,node,convenience,,,,,,openstreetmap
Country Fair,"2841, West 12th Street, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0995027,-80.144504,34,197,94,7575876385,node,convenience,,,Mo-Su 06:00-24:00,,,openstreetmap
Country Fair,"1564, West 26th Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0995922,-80.1082464,34,197,94,7576494397,node,convenience,,,,,,openstreetmap
Country Fair,"347, East 12th Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1260018,-80.0733199,34,197,94,7581084212,node,convenience,,,,,,openstreetmap
Country Fair,"3501, West 38th Street, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.072414,-80.1456413,34,197,94,7593387799,node,convenience,,,,,,openstreetmap
Country Fair,"1939, West 8th Street, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1112072,-80.127247,34,197,94,7601173085,node,convenience,,,,,,openstreetmap
Country Fair,"2525, State Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1123715,-80.0732905,34,197,94,7635807157,node,convenience,,,,,,openstreetmap
Country Fair,"9030, Main Street, McKean, PA, 16426",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.9959899,-80.1440289,34,197,94,7695959630,node,convenience,,,,,,openstreetmap
Country Fair,"5838, Wattsburg Road, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0951352,-80.0093149,34,197,94,7717015848,node,convenience,,,,,,openstreetmap
Country Fair,"1449, West 8th Street, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.114857,-80.1164513,34,197,94,7721846201,node,convenience,,,,,,openstreetmap
Country Fair,"170, West Main Street, North East, PA, 16428",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.2124274,-79.8459289,34,197,94,7734493608,node,convenience,,,,,,openstreetmap
Country Fair,"4646, West 12th Street, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.081833,-80.1866079,34,197,94,7758319705,node,convenience,,,,,,openstreetmap
Country Fair,"308, West Main Street, Girard, PA, 16417",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.9992439,-80.3206985,34,197,94,7788009097,node,convenience,,,,,,openstreetmap
Country Fair,"810, East Avenue, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1351279,-80.0620473,34,197,94,7804448276,node,convenience,,,,,,openstreetmap
Country Fair,"1904, East Lake Road, Erie, PA, 16511",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1457629,-80.0431515,34,197,94,7862559096,node,convenience,,,,,,openstreetmap
Country Fair,"803, Brown Avenue, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1097945,-80.0937616,34,197,94,7896853834,node,convenience,,,,,,openstreetmap
Country Fair,"430, High Street, Waterford, PA, 16441",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.9440953,-79.9858809,34,197,94,8075423780,node,convenience,,,,,,openstreetmap
Country Fair,"128, East Plum Street, Edinboro, PA, 16412",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.8758266,-80.1285677,34,197,94,8173668685,node,convenience,,,,,,openstreetmap
Country Fair,"18163, Conneaut Lake Road, Meadville, PA, 16335",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.6208409,-80.1736378,34,197,94,8476737096,node,convenience,,,,,,openstreetmap
Country Fair,"76, North Main Street, Union City, PA, 16438",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.9013554,-79.8462411,34,197,94,8707081826,node,convenience,,,,,,openstreetmap
Country Fair,"32, North Park Row, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1297602,-80.0868106,34,197,94,12996001925,node,convenience,,,,,,openstreetmap
Country Fair,"5985, Route 6N, Edinboro, PA, 16412",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.8791981,-80.1718809,34,197,94,824943698,way,convenience,,,,,,openstreetmap
Country Fair,"2, West State Street, Albion, PA, 16401",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.8904472,-80.366764,34,197,94,866424306,way,convenience,,,,,,openstreetmap
Country Fair,,Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.7211228,-80.148218,34,197,94,1094663485,way,convenience,,,,,,openstreetmap
Country Fair Express,"4771, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.149887,-79.9943066,34,197,94,7567563732,node,convenience,,,,,,openstreetmap
Country Fair Express,"3116, West 26th Street, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0865598,-80.1429984,34,197,94,7576468445,node,convenience,,,,,,openstreetmap
Crosby's,"8024, Peach Street, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.048504,-80.0812019,34,197,94,7570877228,node,convenience,,,06:00-22:00,https://www.crosbysstores.com/listings/erie-pa-peach-street-crosbys/,+1 814-868-3060,openstreetmap
Crosby's,"8030, Perry Highway, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0687394,-80.0400373,34,197,94,7626388582,node,convenience,,,,,,openstreetmap
Crosby's,"13580, PA-8, Wattsburg, PA, 16442",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0232344,-79.818604,34,197,94,1416779510,way,convenience,,,,https://www.crosbysstores.com/,+1-814-739-9494,openstreetmap
Delta Sonic,,Food & Grocery,Convenience Store,Convenience & Fuel,,42.0559328,-80.0898325,34,197,94,12083251048,node,convenience,,Delta Sonic,,,,openstreetmap
Erie Quick Mart,"603, West 26th Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1066729,-80.0869118,34,197,94,13443727993,node,convenience,,,,,,openstreetmap
Food Mart on the Go,"363, West 4th Street, Erie, PA, 16507",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1282166,-80.09483,34,197,94,9123017415,node,convenience,,,,,,openstreetmap
Galaxy Food Mart,"1001, State Street, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1254764,-80.0822804,34,197,94,9111947547,node,convenience,,,,,,openstreetmap
Gary's Superette,"4703, East Lake Road, Erie, PA, 16511",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1649787,-80.0064065,34,197,94,8394602281,node,convenience,,,,,,openstreetmap
Gary's Variety,"2521, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1370496,-80.0214196,34,197,94,7601162561,node,convenience,,,,,,openstreetmap
GetGo,"4307, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1449135,-80.0039922,34,197,94,808959138,way,convenience,,GetGo,24/7,https://www.getgocafe.com/,+1-814-898-1374,openstreetmap
Glenwood Mini Mart,"2917, Glenwood Park Avenue, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.108159,-80.0733453,34,197,94,9879220972,node,convenience,,,,,,openstreetmap
Hawk's,,Food & Grocery,Convenience Store,Convenience & Fuel,,41.6567082,-79.7288611,34,197,94,1129485400,way,convenience,,,,,,openstreetmap
I&M Convenience Store,"1202, Ash Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1280923,-80.0681218,34,197,94,8497744331,node,convenience,,,,,,openstreetmap
Kelley's Korner Market,"3502, Station Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1334824,-80.0018936,34,197,94,7600912186,node,convenience,,,,,,openstreetmap
Kwik Fill,"6707, Buffalo Road, Harborcreek, PA, 16421",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1685529,-79.9516696,34,197,94,7566366205,node,convenience,,,,,,openstreetmap
Kwik Fill,"1101, East Lake Road, Erie, PA, 16507",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1386746,-80.0607579,34,197,94,7857081871,node,convenience,,,,,,openstreetmap
Kwik Fill,"163, South Lake Street, North East, PA, 16428",Food & Grocery,Convenience Store,Convenience & Fuel,,42.20819,-79.8377895,34,197,94,8073129705,node,convenience,,,,,,openstreetmap
Kwik Fill,"100, West Plum Street, Edinboro, PA, 16412",Food & Grocery,Convenience Store,Convenience & Fuel,,41.8761229,-80.132045,34,197,94,8168671812,node,convenience,,,,,,openstreetmap
Kwik Fill,"12201, East Main Street, North East, PA, 16428",Food & Grocery,Convenience Store,Convenience & Fuel,,42.2318268,-79.7827744,34,197,94,8184323640,node,convenience,,,,,,openstreetmap
Kwik Fill,"271, West Main Street, Girard, PA, 16417",Food & Grocery,Convenience Store,Convenience & Fuel,,41.9990649,-80.3194308,34,197,94,8262645797,node,convenience,,,,,,openstreetmap
Kwik Fill,"1225, Park Avenue, Meadville, PA, 16335",Food & Grocery,Convenience Store,Convenience & Fuel,,41.6299991,-80.1549867,34,197,94,8476081862,node,convenience,,,,,,openstreetmap
Kwik Fill,"8795, Wattsburg Road, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0761261,-79.9855796,34,197,94,8755998849,node,convenience,,,,,,openstreetmap
Kwik Fill,"717, High Street, Waterford, PA, 16441",Food & Grocery,Convenience Store,Convenience & Fuel,,41.9477229,-79.9871188,34,197,94,9155714829,node,convenience,,,,,,openstreetmap
Kwik Fill,"3620, Peach Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0988532,-80.0811585,34,197,94,9290956012,node,convenience,,,,,,openstreetmap
Kwik Fill,"1603, West 26th Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0987129,-80.1085916,34,197,94,810361448,way,convenience,,,,,,openstreetmap
Lawrence Park & Go,"4216, Main Street, Erie, PA, 16511",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1516465,-80.0126204,34,197,94,7578608441,node,convenience,,,,,,openstreetmap
Love's,"6201, Shortman Road, Ripley, NY, 14775",Food & Grocery,Convenience Store,Convenience & Fuel,,42.2587394,-79.7437862,34,197,94,10926790747,node,convenience,,Love's,,,,openstreetmap
Lucky's Food Mart,"707, State Street, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1283573,-80.0840983,34,197,94,9121053929,node,convenience,,,,,,openstreetmap
Marathon,"6355, Sterrettania Road, Fairview, PA, 16415",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0197888,-80.1864566,34,197,94,10614634176,node,convenience,,Marathon,,,,openstreetmap
Moe's Shop Rite,"407, East 24th Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1167196,-80.065719,34,197,94,7567776810,node,convenience,,,,,,openstreetmap
One Stop Shop,"1029, Parade Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1281015,-80.072948,34,197,94,8171482010,node,convenience,,,,,,openstreetmap
Peace Market African Store,"1154, East 26th Street, Erie, PA, 16503",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1218132,-80.0472594,34,197,94,7726708933,node,convenience,,,,,,openstreetmap
Pennsylvania Market,"3325, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1405553,-80.0140571,34,197,94,11591839611,node,convenience,,,,,,openstreetmap
Presque Isle Superette,"3108, West Lake Road, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1036324,-80.1563708,34,197,94,842720071,way,convenience,,,,,+18148382113,openstreetmap
Quick Mart,,Food & Grocery,Convenience Store,Convenience & Fuel,,41.6388459,-80.155928,34,197,94,1144218943,way,convenience,,,,,,openstreetmap
Quick Stop,"408, West 18th Street, Erie, PA, 16502",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1154926,-80.0869141,34,197,94,7896919028,node,convenience,,,,,,openstreetmap
Quick Stop,"2119, Buffalo Road, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1338801,-80.0290355,34,197,94,12096932323,node,convenience,,,,,,openstreetmap
Red Apple Food Mart,"3745, McClelland Avenue, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1211322,-80.0162574,34,197,94,3371382492,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"4702, West Ridge Road, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0720309,-80.1827541,34,197,94,7012098530,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"7700, Peach Street, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0513194,-80.0847067,34,197,94,7570874290,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"1588, East 38th Street, Erie, PA, 16510",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1152049,-80.0329318,34,197,94,7590287851,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"3360, West 38th Street, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0743229,-80.1431068,34,197,94,7593396492,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"82, East Main Street, North East, PA, 16428",Food & Grocery,Convenience Store,Convenience & Fuel,,42.2176851,-79.8294963,34,197,94,8078003416,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,"3, Titusville Road, Union City, PA, 16438",Food & Grocery,Convenience Store,Convenience & Fuel,,41.8905367,-79.8474116,34,197,94,9116962303,node,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,,Food & Grocery,Convenience Store,Convenience & Fuel,,41.6534898,-80.1149797,34,197,94,609726885,way,convenience,,Red Apple Food Mart,,,,openstreetmap
Red Apple Food Mart,,Food & Grocery,Convenience Store,Convenience & Fuel,,41.716367,-80.1476357,34,197,94,1127566081,way,convenience,,Red Apple Food Mart,,,,openstreetmap
Rusty Wheel,"10651, West Main Street, North East, PA, 16428",Food & Grocery,Convenience Store,Convenience & Fuel,,42.2099525,-79.850547,34,197,94,8187992839,node,convenience,,,,,,openstreetmap
S&A,"2690, Cherry Street, Erie, PA, 16508",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1046945,-80.0856238,34,197,94,8512213152,node,convenience,,,,,,openstreetmap
Samir's Convenience Store,"1010, State Street, Erie, PA, 16501",Food & Grocery,Convenience Store,Convenience & Fuel,,42.1250623,-80.0827098,34,197,94,7717277664,node,convenience,,,,,,openstreetmap
Sheetz,"4662, West Ridge Road, Erie, PA, 16506",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0730662,-80.1819128,34,197,94,7593276627,node,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/245,+1 814-838-3105,openstreetmap
Sheetz,"750, Peninsula Drive, Erie, PA, 16505",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.1044899,-80.1499208,34,197,94,7620884520,node,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/557,+1 814-838-2892,openstreetmap
Sheetz,"809, East Main Street, Girard, PA, 16417",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0060306,-80.3071116,34,197,94,7791825348,node,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/528,+1 814-774-4155,openstreetmap
Sheetz,"8180, Perry Highway, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.0654083,-80.0369253,34,197,94,7928673933,node,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/499,+1 814-864-2623,openstreetmap
Sheetz,"3814, Liberty Street, Erie, PA, 16509",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,42.095068,-80.0846479,34,197,94,12802282520,node,convenience,,Sheetz,,,,openstreetmap
Sheetz,"5930, Route 6N, Edinboro, PA, 16412",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.8805439,-80.17335,34,197,94,824934775,way,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/334,+1 814-250-2013,openstreetmap
Sheetz,"16590, Conneaut Lake Road, Meadville, PA, 16335",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.6229694,-80.2048591,34,197,94,866066654,way,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/337,+1 814-807-0800,openstreetmap
Sheetz,"18425, Smock Highway, Meadville, PA, 16335",Food & Grocery,Convenience Store,Convenience & Fuel,convenience,41.6199202,-80.1686,34,197,94,912431528,way,convenience,,Sheetz,24/7,https://orders.sheetz.com/findasheetz/store/153,+1 814-333-1832,openstreetmap
Shell,"7484, West Ridge Road, Fairview, PA, 16415",Food & Grocery,Convenience Store,Convenience & Fuel,,42.0319597,-80.2554124,34,197,94,2060537409,node,convenience,,Shell,,,,openstreetmap
